lat,lon,distance,pci,mean_rsrp
51.40802780302707,12.198685162591108,1137.6714232899064,216,-89.627525
51.40802780302707,12.199403370720663,1098.8362978518114,216,-86.39631
51.40802780302707,12.200121578850219,1060.9342365509617,216,-80.847336
51.40802780302707,12.200839786979774,1024.068846224012,216,-72.3637
51.40802780302707,12.20155799510933,988.3561362398,216,-68.45417
51.40802780302707,12.202276203238885,953.9255762401091,216,-61.2454
51.40802780302707,12.20299441136844,920.9209850454727,216,-55.51508
51.40802780302707,12.203712619497995,889.5011068711615,216,-56.495903
51.40802780302707,12.20443082762755,859.8396829038549,216,-57.71066
51.40802780302707,12.205149035757106,832.1247768307044,216,-58.827023
51.40802780302707,12.205867243886662,806.5570723054833,216,-65.23357
51.40802780302707,12.206585452016217,783.3468454719591,216,-65.21226
51.40802780302707,12.207303660145772,762.7093499475816,216,-66.06773
51.40802780302707,12.208021868275328,744.8584613499997,216,-69.07429
51.40802780302707,12.208740076404883,729.99863366827,216,-71.07708
51.40802780302707,12.209458284534438,718.3155195572897,216,-69.63325
51.40802780302707,12.210176492663994,709.9659631882205,216,-67.35159
51.40802780302707,12.210894700793549,705.0684044147309,216,-68.19177
51.40802780302707,12.211612908923104,703.6949223151018,216,-69.849335
51.40802780302707,12.21233111705266,705.8660887536608,216,-71.47933
51.40802780302707,12.213049325182215,711.5494568755818,216,-71.77566
51.40802780302707,12.21376753331177,720.6619364724363,216,-72.56995
51.40802780302707,12.214485741441326,733.0756622260295,216,-73.794106
51.40802780302707,12.215203949570881,748.626428322373,216,-75.1592
51.40802780302707,12.215922157700437,767.1234806608032,216,-75.83757
51.40802780302707,12.216640365829992,788.359462897851,216,-76.77464
51.40802780302707,12.217358573959547,812.1195439459598,216,-77.79181
51.40802780302707,12.218076782089103,838.1890999848879,216,-79.35548
51.40802780302707,12.218794990218658,866.3596734367413,216,-81.19125
51.40802780302707,12.219513198348213,896.4332116387301,216,-85.31142
51.40802780302707,12.220231406477769,928.2247706455374,216,-87.00963
51.40802780302707,12.220949614607324,961.5639601647079,216,-89.0511
51.40802780302707,12.22166782273688,996.2954265000639,216,-89.997406
51.40802780302707,12.222386030866435,1032.2786479259105,216,-96.81933
51.40802780302707,12.22310423899599,1069.3872730589571,216,-109.61411
51.40802780302707,12.223822447125546,1107.5081829510364,216,-115.90155
51.40802780302707,12.224540655255101,1146.5404107695726,216,-119.19148
51.40802780302707,12.225258863384656,1186.3940131526879,216,-122.43477
51.40802780302707,12.225977071514212,1226.9889559580417,216,-125.441216
51.40802780302707,12.226695279643767,1268.2540535377564,216,-125.39222
51.40802780302707,12.227413487773322,1310.125983733073,216,-119.51193
51.40802780302707,12.228131695902878,1352.5483890947837,216,-121.7829
51.40802780302707,12.228849904032433,1395.471067087078,216,-123.133385
51.40802780302707,12.229568112161989,1438.8492471210964,216,-124.37095
51.40802780302707,12.230286320291544,1482.642949406676,216,-130.63162
51.40802780302707,12.2310045284211,1526.816419062064,216,-131.31628
51.40802780302707,12.231722736550655,1571.3376283287173,216,-131.79889
51.40802780302707,12.23244094468021,1616.1778396782588,216,-131.79813
51.40802780302707,12.233159152809765,1661.311222890643,216,-129.28879
51.40802780302707,12.23387736093932,1706.7145196805131,216,-127.593376
51.40802780302707,12.234595569068876,1752.3667500307247,216,-124.64789
51.40802780302707,12.235313777198431,1798.2489549740162,216,-118.744026
51.40802780302707,12.236031985327987,1844.3439711780213,216,-114.00137
51.40802780302707,12.236750193457542,1890.6362332478316,216,-111.54956
51.40802780302707,12.237468401587098,1937.1116001394587,216,-99.041534
51.40802780302707,12.238186609716653,1983.7572025774987,216,-93.85365
51.40802780302707,12.238904817846208,2030.5613087515128,216,-100.04106
51.40802780302707,12.239623025975764,2077.513205937229,216,-113.36196
51.40802780302707,12.240341234105319,2124.6030959910254,216,-123.17075
51.40802780302707,12.241059442234874,2171.8220029566046,216,-129.9736
51.40802780302707,12.24177765036443,2219.1616912533395,216,-123.09146
51.40802780302707,12.242495858493985,2266.614593103861,216,-115.609055
51.40802780302707,12.24321406662354,2314.173744069735,216,-114.21521
51.40802780302707,12.243932274753096,2361.832725684849,216,-114.727615
51.40802780302707,12.244650482882651,2409.585614327257,216,-115.286674
51.40802780302707,12.245368691012207,2457.426935575098,216,-117.695274
51.40802780302707,12.246086899141762,2505.3516233949117,216,-118.32711
51.40802780302707,12.246805107271317,2553.3549835891777,216,-119.14264
51.40802780302707,12.247523315400873,2601.432661012635,216,-119.73907
51.40802780302707,12.248241523530428,2649.580610118401,216,-119.74229
51.40802780302707,12.248959731659983,2697.7950684574935,216,-119.36794
51.40802780302707,12.249677939789539,2746.072532798831,216,-118.93233
51.40802780302707,12.250396147919094,2794.4097375797837,216,-118.31682
51.40802780302707,12.25111435604865,2842.8036354349615,216,-118.25201
51.40802780302707,12.251832564178205,2891.251379566539,216,-118.58338
51.40802780302707,12.25255077230776,2939.7503077748647,216,-119.563446
51.40802780302707,12.253268980437316,2988.2979279637507,216,-120.84328
51.40802780302707,12.253987188566871,3036.891904964129,216,-120.38799
51.40802780302707,12.254705396696426,3085.5300485558687,216,-117.974686
51.40802780302707,12.255423604825982,3134.210302539586,216,-117.79472
51.40802780302707,12.256141812955537,3182.9307347829636,216,-117.83464
51.40802780302707,12.256860021085092,3231.689528119233,216,-118.06081
51.40802780302707,12.257578229214648,3280.484972027099,216,-118.267815
51.40802780302707,12.258296437344203,3329.3154550185623,216,-118.502815
51.40802780302707,12.259014645473759,3378.179457652769,216,-118.7685
51.40802780302707,12.259732853603314,3427.0755461342,216,-118.96473
51.40802780302707,12.26045106173287,3476.002366427259,216,-119.18292
51.40802780302707,12.261169269862425,3524.958638843984,216,-119.56771
51.40802780302707,12.26188747799198,3573.9431530652605,216,-119.95274
51.40802780302707,12.262605686121535,3622.954763547458,216,-120.33792
51.40802780302707,12.26332389425109,3671.9923852921956,216,-120.72332
51.40802780302707,12.264042102380646,3721.054989931888,216,-121.10666
51.40802780302707,12.264760310510201,3770.141602120769,216,-121.47419
51.40802780302707,12.265478518639757,3819.251296188669,216,-121.851555
51.40802780302707,12.266196726769312,3868.383193047753,216,-122.26506
51.40802780302707,12.266914934898868,3917.536457322589,216,-122.68599
51.40802780302707,12.267633143028423,3966.7102946891623,216,-123.12537
51.40802780302707,12.268351351157978,4015.9039494044955,216,-123.56487
51.40802780302707,12.269069559287534,4065.1167020103962,216,-123.971924
51.40802780302707,12.269787767417089,4114.347867198471,216,-124.30928
51.40802780302707,12.270505975546644,4163.596791821319,216,-124.64672
51.40802780302707,12.2712241836762,4212.862853044653,216,-124.990425
51.40802780302707,12.271942391805755,4262.145456618933,216,-125.486145
51.40802780302707,12.27266059993531,4311.444035270156,216,-126.14131
51.40802780302707,12.273378808064866,4360.758047196723,216,-126.79665
51.40802780302707,12.274097016194421,4410.0869746647895,216,-127.45606
51.40802780302707,12.274815224323977,4459.430322695815,216,-128.19205
51.40802780302707,12.275533432453532,4508.787617836399,216,-128.92784
51.40802780302707,12.276251640583087,4558.158407010255,216,-129.66364
51.40802780302707,12.276969848712643,4607.542256438685,216,-130.39966
51.40802780302707,12.277688056842198,4656.938750629746,216,-131.13585
51.40802780302707,12.278406264971753,4706.347491431491,216,-131.87282
51.40802780302707,12.279124473101309,4755.768097140479,216,-132.80923
51.40802780302707,12.279842681230864,4805.200201667288,216,-133.8272
51.40802780302707,12.28056088936042,4854.643453749238,216,-134.82574
51.40802780302707,12.281279097489975,4904.097516211643,216,-135.81297
51.40802780302707,12.28199730561953,4953.562065272558,216,-136.80527
51.40802780302707,12.282715513749086,5003.036789886772,216,-137.7975
51.40802780302707,12.283433721878641,5052.521391130817,216,-138.78973
51.40802780302707,12.284151930008196,5102.015581618128,216,-139.78209
51.40802780302707,12.284870138137752,5151.519084952999,216,-140.77533
51.40802780302707,12.285588346267307,5201.031635211072,216,-141.77328
51.40802780302707,12.286306554396862,5250.552976450834,216,-142.77124
51.40802780302707,12.287024762526418,5300.082862252191,216,-143.76917
51.40802780302707,12.287742970655973,5349.62105527915,216,-144.75171
51.40802780302707,12.288461178785528,5399.167326866646,216,-145.70921
51.40802780302707,12.289179386915084,5448.721456629827,216,-146.66678
51.40802780302707,12.28989759504464,5498.283232095778,216,-147.6226
51.40802780302707,12.290615803174195,5547.8524483503625,216,-148.56137
51.40802780302707,12.29133401130375,5597.42890770887,216,-149.50009
51.40802780302707,12.292052219433305,5647.012419399526,216,-150.4397
51.40802780302707,12.29277042756286,5696.602799266049,216,-151.38658
51.40802780302707,12.293488635692416,5746.199869484763,216,-152.33539
51.40802780302707,12.294206843821971,5795.803458293926,216,-153.28424
51.40802780302707,12.294925051951527,5845.413399741265,216,-154.23305
51.40802780302707,12.295643260081082,5895.029533438487,216,-155.18198
51.40802780302707,12.296361468210637,5944.651704333661,216,-156.13084
51.40802780302707,12.297079676340193,5994.279762488975,216,-157.07967
51.40802780302707,12.297797884469748,6043.913562874864,216,-158.02858
51.40802780302707,12.298516092599304,6093.55296517005,216,-158.97739
51.40802780302707,12.299234300728859,6143.197833573155,216,-159.9263
51.40802780302707,12.299952508858414,6192.848036622478,216,-160.87521
51.40802780302707,12.30067071698797,6242.503447024651,216,-161.82408
51.40802780302707,12.301388925117525,6292.163941491918,216,-162.77301
51.40802780302707,12.30210713324708,6341.829400584964,216,-163.72188
51.40802780302707,12.302825341376636,6391.499708565526,216,-164.67078
51.40802780302707,12.303543549506191,6441.174753254376,216,-165.61975
51.40802780302707,12.304261757635746,6490.854425895419,216,-166.56459
51.40802780302707,12.304979965765302,6540.5386210269235,216,-167.48364
51.40802780302707,12.305698173894857,6590.2272363580905,216,-168.39368
51.40802780302707,12.306416382024413,6639.920172650888,216,-169.30359
51.40802780302707,12.307134590153968,6689.617333607327,216,-170.2136
51.40802780302707,12.307852798283523,6739.31862576268,216,-171.1237
51.40802780302707,12.308571006413079,6789.0239583802995,216,-172.03564
51.40802780302707,12.309289214542634,6838.733243354532,216,-172.95612
51.40802780302707,12.31000742267219,6888.446395116684,216,-173.89035
51.40802780302707,12.310725630801745,6938.163330542717,216,-174.83295
51.40802780302707,12.3114438389313,6987.883968869551,216,-175.7756
51.40802780302707,12.312162047060855,7037.608231608861,216,-176.71806
51.4084772166571,12.184321,2037.950703946433,216,-109.00283
51.4084772166571,12.185039208129556,1991.6033221755417,216,-107.66421
51.4084772166571,12.185757416259111,1945.4356241112755,216,-110.40978
51.4084772166571,12.186475624388667,1899.460711812404,216,-114.05863
51.4084772166571,12.187193832518222,1853.6929296373812,216,-119.351074
51.4084772166571,12.187912040647777,1808.1480062719047,216,-118.54856
51.4084772166571,12.188630248777333,1762.8432151861382,216,-119.4226
51.4084772166571,12.189348456906888,1717.79755606646,216,-120.4256
51.4084772166571,12.190066665036444,1673.031960097492,216,-119.41264
51.4084772166571,12.190784873165999,1628.569522303309,216,-116.90158
51.4084772166571,12.191503081295554,1584.4357645689506,216,-113.09493
51.4084772166571,12.19222128942511,1540.658933292979,216,-102.815865
51.4084772166571,12.192939497554665,1497.270335995874,216,-98.20208
51.4084772166571,12.19365770568422,1454.3047215135334,216,-98.115326
51.4084772166571,12.194375913813776,1411.800708541621,216,-98.894
51.4084772166571,12.195094121943331,1369.8012673092317,216,-98.55889
51.4084772166571,12.195812330072886,1328.354258804996,216,-98.79162
51.4084772166571,12.196530538202442,1287.5130350954423,216,-98.89665
51.4084772166571,12.197248746331997,1247.3371027482935,216,-96.93639
51.4084772166571,12.197966954461553,1207.8928487051176,216,-94.233406
51.4084772166571,12.198685162591108,1169.2543238036642,216,-91.30711
51.4084772166571,12.199403370720663,1131.5040730114017,216,-89.29821
51.4084772166571,12.200121578850219,1094.733992567981,216,-83.659134
51.4084772166571,12.200839786979774,1059.0461819351276,216,-72.76322
51.4084772166571,12.20155799510933,1024.5537419814796,216,-63.475292
51.4084772166571,12.202276203238885,991.38144964665,216,-59.33408
51.4084772166571,12.20299441136844,959.6662133067666,216,-53.7687
51.4084772166571,12.203712619497995,929.557183282988,216,-55.744183
51.4084772166571,12.20443082762755,901.2153609418821,216,-56.34277
51.4084772166571,12.205149035757106,874.812522991731,216,-57.44155
51.4084772166571,12.205867243886662,850.52926331446,216,-63.084084
51.4084772166571,12.206585452016217,828.55196512545,216,-62.896515
51.4084772166571,12.207303660145772,809.068565614987,216,-61.757656
51.4084772166571,12.208021868275328,792.2630766443897,216,-60.82182
51.4084772166571,12.208740076404883,778.3089843764981,216,-58.91713
51.4084772166571,12.209458284534438,767.3618582571738,216,-57.91478
51.4084772166571,12.210176492663994,759.5517241486231,216,-57.82363
51.4084772166571,12.210894700793549,754.9759437285304,216,-59.63633
51.4084772166571,12.211612908923104,753.6934279692574,216,-62.289207
51.4084772166571,12.21233111705266,755.720943816437,216,-64.39119
51.4084772166571,12.213049325182215,761.0320363078356,216,-64.595215
51.4084772166571,12.21376753331177,769.5587238489895,216,-64.668365
51.4084772166571,12.214485741441326,781.1957196642062,216,-64.63533
51.4084772166571,12.215203949570881,795.8065903145441,216,-64.98134
51.4084772166571,12.215922157700437,813.2310617253395,216,-66.47016
51.4084772166571,12.216640365829992,833.2926521431755,216,-68.23451
51.4084772166571,12.217358573959547,855.8059255856919,216,-70.08255
51.4084772166571,12.218076782089103,880.5828605006762,216,-69.09714
51.4084772166571,12.218794990218658,907.4380529445937,216,-77.8843
51.4084772166571,12.219513198348213,936.1926721765574,216,-85.108765
51.4084772166571,12.220231406477769,966.6772329558668,216,-88.67141
51.4084772166571,12.220949614607324,998.7333376653473,216,-89.40428
51.4084772166571,12.22166782273688,1032.2145806816063,216,-95.204575
51.4084772166571,12.222386030866435,1066.9868111366359,216,-101.445786
51.4084772166571,12.22310423899599,1102.9279321221845,216,-112.44202
51.4084772166571,12.223822447125546,1139.9273860699175,216,-119.0371
51.4084772166571,12.224540655255101,1177.8854448990646,216,-122.26868
51.4084772166571,12.225258863384656,1216.7123944552527,216,-125.05694
51.4084772166571,12.225977071514212,1256.3276778196032,216,-122.546555
51.4084772166571,12.226695279643767,1296.6590419196993,216,-118.411674
51.4084772166571,12.227413487773322,1337.6417164664942,216,-121.539894
51.4084772166571,12.228131695902878,1379.2176427070199,216,-125.243805
51.4084772166571,12.228849904032433,1421.3347613970652,216,-126.24603
51.4084772166571,12.229568112161989,1463.9463636422388,216,-127.18954
51.4084772166571,12.230286320291544,1507.0105045879504,216,-130.51395
51.4084772166571,12.2310045284211,1550.4894775185105,216,-130.5711
51.4084772166571,12.231722736550655,1594.3493445546735,216,-131.1511
51.4084772166571,12.23244094468021,1638.5595194193522,216,-130.11238
51.4084772166571,12.233159152809765,1683.0923974877571,216,-129.0334
51.4084772166571,12.23387736093932,1727.9230283402637,216,-127.72847
51.4084772166571,12.234595569068876,1773.028826282501,216,-124.79297
51.4084772166571,12.235313777198431,1818.3893145707323,216,-118.11322
51.4084772166571,12.236031985327987,1863.9858994647102,216,-107.37445
51.4084772166571,12.236750193457542,1909.8016705883026,216,-99.94269
51.4084772166571,12.237468401587098,1955.8212244664492,216,-91.28885
51.4084772166571,12.238186609716653,2002.0305084231538,216,-95.581154
51.4084772166571,12.238904817846208,2048.416682394693,216,-102.40861
51.4084772166571,12.239623025975764,2094.9679964678544,216,-106.558975
51.4084772166571,12.240341234105319,2141.673682234187,216,-121.7438
51.4084772166571,12.241059442234874,2188.523856288436,216,-124.306335
51.4084772166571,12.24177765036443,2235.5094344034164,216,-119.708916
51.4084772166571,12.242495858493985,2282.6220551048336,216,-115.1532
51.4084772166571,12.24321406662354,2329.854011510843,216,-113.92563
51.4084772166571,12.243932274753096,2377.198190474388,216,-114.38656
51.4084772166571,12.244650482882651,2424.648018156375,216,-116.10124
51.4084772166571,12.245368691012207,2472.1974112927574,216,-118.4369
51.4084772166571,12.246086899141762,2519.8407334844474,216,-119.47804
51.4084772166571,12.246805107271317,2567.5727559500992,216,-120.213
51.4084772166571,12.247523315400873,2615.3886222315678,216,-120.82181
51.4084772166571,12.248241523530428,2663.2838163992265,216,-120.95613
51.4084772166571,12.248959731659983,2711.2541343949165,216,-120.76834
51.4084772166571,12.249677939789539,2759.2956581352205,216,-121.22995
51.4084772166571,12.250396147919094,2807.404732107946,216,-120.97995
51.4084772166571,12.25111435604865,2855.5779421723614,216,-121.02932
51.4084772166571,12.251832564178205,2903.8120963411807,216,-121.2957
51.4084772166571,12.25255077230776,2952.104207331195,216,-121.71722
51.4084772166571,12.253268980437316,3000.451476702814,216,-122.93178
51.4084772166571,12.253987188566871,3048.851280425273,216,-124.15661
51.4084772166571,12.254705396696426,3097.30115571886,216,-122.30691
51.4084772166571,12.255423604825982,3145.7987890555128,216,-120.511154
51.4084772166571,12.256141812955537,3194.3420051926205,216,-120.64302
51.4084772166571,12.256860021085092,3242.928757146858,216,-120.52388
51.4084772166571,12.257578229214648,3291.557117015222,216,-120.48892
51.4084772166571,12.258296437344203,3340.225267558081,216,-120.50265
51.4084772166571,12.259014645473759,3388.9314944805587,216,-120.61137
51.4084772166571,12.259732853603314,3437.6741793381925,216,-120.477394
51.4084772166571,12.26045106173287,3486.4517930148895,216,-120.41556
51.4084772166571,12.261169269862425,3535.262889720654,216,-120.488205
51.4084772166571,12.26188747799198,3584.10610145891,216,-120.65499
51.4084772166571,12.262605686121535,3632.980132924298,216,-120.82168
51.4084772166571,12.26332389425109,3681.8837567905066,216,-121.111084
51.4084772166571,12.264042102380646,3730.8158093603543,216,-121.495674
51.4084772166571,12.264760310510201,3779.775186535343,216,-121.88051
51.4084772166571,12.265478518639757,3828.760840090715,216,-122.26555
51.4084772166571,12.266196726769312,3877.771774218723,216,-122.65075
51.4084772166571,12.266914934898868,3926.8070423257623,216,-123.04834
51.4084772166571,12.267633143028423,3975.865744057235,216,-123.459076
51.4084772166571,12.268351351157978,4024.947022535625,216,-123.872284
51.4084772166571,12.269069559287534,4074.0500617902103,216,-124.28564
51.4084772166571,12.269787767417089,4123.174084366605,216,-124.62715
51.4084772166571,12.270505975546644,4172.318349099804,216,-124.96451
51.4084772166571,12.2712241836762,4221.482149040898,216,-125.30198
51.4084772166571,12.271942391805755,4270.664809517773,216,-125.63942
51.4084772166571,12.27266059993531,4319.865686331258,216,-125.99623
51.4084772166571,12.273378808064866,4369.084164066527,216,-126.62804
51.4084772166571,12.274097016194421,4418.319654515899,216,-127.28255
51.4084772166571,12.274815224323977,4467.571595201165,216,-127.937195
51.4084772166571,12.275533432453532,4516.839447994211,216,-128.59196
51.4084772166571,12.276251640583087,4566.122697822338,216,-129.24953
51.4084772166571,12.276969848712643,4615.420851454192,216,-129.90936
51.4084772166571,12.277688056842198,4664.733436362611,216,-130.5729
51.4084772166571,12.278406264971753,4714.05999965747,216,-131.27788
51.4084772166571,12.279124473101309,4763.400107081918,216,-131.98273
51.4084772166571,12.279842681230864,4812.753342070134,216,-132.6877
51.4084772166571,12.28056088936042,4862.119304860612,216,-133.49832
51.4084772166571,12.281279097489975,4911.497611664048,216,-134.32458
51.4084772166571,12.28199730561953,4960.887893876256,216,-135.15083
51.4084772166571,12.282715513749086,5010.28979734029,216,-135.97717
51.4084772166571,12.283433721878641,5059.702981648456,216,-136.80365
51.4084772166571,12.284151930008196,5109.127119486846,216,-137.69527
51.4084772166571,12.284870138137752,5158.561896013342,216,-138.68713
51.4084772166571,12.285588346267307,5208.0070082736775,216,-139.67934
51.4084772166571,12.286306554396862,5257.462164649108,216,-140.67154
51.4084772166571,12.287024762526418,5306.9270843307195,216,-141.66385
51.4084772166571,12.287742970655973,5356.401496830652,216,-142.64261
51.4084772166571,12.288461178785528,5405.88514151025,216,-143.59456
51.4084772166571,12.289179386915084,5455.377767139911,216,-144.54976
51.4084772166571,12.28989759504464,5504.879131480521,216,-145.5073
51.4084772166571,12.290615803174195,5554.38900088611,216,-146.46478
51.4084772166571,12.29133401130375,5603.907149928325,216,-147.42227
51.4084772166571,12.292052219433305,5653.433361039572,216,-148.38072
51.4084772166571,12.29277042756286,5702.967424175239,216,-149.34595
51.4084772166571,12.293488635692416,5752.509136492374,216,-150.31116
51.4084772166571,12.294206843821971,5802.0583020455,216,-151.27635
51.4084772166571,12.294925051951527,5851.614731496755,216,-152.24156
51.4084772166571,12.295643260081082,5901.178241840627,216,-153.2068
51.4084772166571,12.296361468210637,5950.748656143878,216,-154.17001
51.4084772166571,12.297079676340193,6000.32580329414,216,-155.1174
51.4084772166571,12.297797884469748,6049.909517766546,216,-156.06631
51.4084772166571,12.298516092599304,6099.499639396091,216,-157.01512
51.4084772166571,12.299234300728859,6149.096013163993,216,-157.96397
51.4084772166571,12.299952508858414,6198.69848899419,216,-158.91272
51.4084772166571,12.30067071698797,6248.306921556551,216,-159.86162
51.4084772166571,12.301388925117525,6297.921170084885,216,-160.81049
51.4084772166571,12.30210713324708,6347.541098195631,216,-161.75932
51.4084772166571,12.302825341376636,6397.166573722445,216,-162.70813
51.4084772166571,12.303543549506191,6446.797468553845,216,-163.65709
51.4084772166571,12.304261757635746,6496.433658479355,216,-164.60599
51.4084772166571,12.304979965765302,6546.075023042725,216,-165.55481
51.4084772166571,12.305698173894857,6595.721445401417,216,-166.50375
51.4084772166571,12.306416382024413,6645.372812192898,216,-167.45264
51.4084772166571,12.307134590153968,6695.029013406698,216,-168.40152
51.4084772166571,12.307852798283523,6744.689942261374,216,-169.35046
51.4084772166571,12.308571006413079,6794.355495086762,216,-170.29929
51.4084772166571,12.309289214542634,6844.025571213032,216,-171.24829
51.4084772166571,12.31000742267219,6893.700072862312,216,-172.19708
51.4084772166571,12.310725630801745,6943.378905046507,216,-173.14603
51.4084772166571,12.3114438389313,6993.06197546828,216,-174.06702
51.4084772166571,12.312162047060855,7042.749194426303,216,-174.97696
51.40892663025246,12.184321,2056.9577455359445,216,-109.89458
51.40892663025246,12.185039208129556,2011.0489101076773,216,-109.21962
51.40892663025246,12.185757416259111,1965.3385141704732,216,-112.41251
51.40892663025246,12.186475624388667,1919.8407319998462,216,-116.19798
51.40892663025246,12.187193832518222,1874.5710447341737,216,-122.18825
51.40892663025246,12.187912040647777,1829.5463841694975,216,-120.563385
51.40892663025246,12.188630248777333,1784.7852942230934,216,-121.75101
51.40892663025246,12.189348456906888,1740.3081122952058,216,-122.83947
51.40892663025246,12.190066665036444,1696.1371729818313,216,-121.979126
51.40892663025246,12.190784873165999,1652.2970368686665,216,-120.08771
51.40892663025246,12.191503081295554,1608.8147473077936,216,-112.72275
51.40892663025246,12.19222128942511,1565.7201183220063,216,-109.25911
51.40892663025246,12.192939497554665,1523.0460568689407,216,-101.38805
51.40892663025246,12.19365770568422,1480.828922747106,216,-99.174545
51.40892663025246,12.194375913813776,1439.1089292458812,216,-98.716835
51.40892663025246,12.195094121943331,1397.9305872345892,216,-99.099
51.40892663025246,12.195812330072886,1357.343194601098,216,-99.32524
51.40892663025246,12.196530538202442,1317.4013715848555,216,-99.34769
51.40892663025246,12.197248746331997,1278.165640483196,216,-97.33855
51.40892663025246,12.197966954461553,1239.7030450524844,216,-96.569046
51.40892663025246,12.198685162591108,1202.0878004799952,216,-95.635735
51.40892663025246,12.199403370720663,1165.4019585422939,216,-91.21456
51.40892663025246,12.200121578850219,1129.736064156084,216,-84.58273
51.40892663025246,12.200839786979774,1095.1897685380727,216,-73.69327
51.40892663025246,12.20155799510933,1061.8723503100844,216,-61.130203
51.40892663025246,12.202276203238885,1029.9030791220725,216,-51.502186
51.40892663025246,12.20299441136844,999.4113373448155,216,-47.112835
51.40892663025246,12.203712619497995,970.5363954257775,216,-53.527626
51.40892663025246,12.20443082762755,943.4267185570347,216,-54.073326
51.40892663025246,12.205149035757106,918.2386707940137,216,-55.323166
51.40892663025246,12.205867243886662,895.1344840946887,216,-56.69714
51.40892663025246,12.206585452016217,874.2793818393064,216,-59.61631
51.40892663025246,12.207303660145772,855.8377972670287,216,-58.227497
51.40892663025246,12.208021868275328,839.9687123815474,216,-56.62335
51.40892663025246,12.208740076404883,826.820261702222,216,-55.01394
51.40892663025246,12.209458284534438,816.5238865925165,216,-54.935635
51.40892663025246,12.210176492663994,809.1884665680278,216,-55.017254
51.40892663025246,12.210894700793549,804.8949597998519,216,-56.41881
51.40892663025246,12.211612908923104,803.6921195543316,216,-59.12808
51.40892663025246,12.21233111705266,805.5937900670552,216,-60.48175
51.40892663025246,12.213049325182215,810.5781214604808,216,-61.05135
51.40892663025246,12.21376753331177,818.5888053366433,216,-61.58935
51.40892663025246,12.214485741441326,829.5381716899348,216,-62.400887
51.40892663025246,12.215203949570881,843.3117627499389,216,-63.221855
51.40892663025246,12.215922157700437,859.7738568506446,216,-64.55144
51.40892663025246,12.216640365829992,878.773375497313,216,-63.826492
51.40892663025246,12.217358573959547,900.1496602603947,216,-65.03912
51.40892663025246,12.218076782089103,923.7377230970653,216,-72.535614
51.40892663025246,12.218794990218658,949.3727171637395,216,-80.16878
51.40892663025246,12.219513198348213,976.8935130977567,216,-83.55631
51.40892663025246,12.220231406477769,1006.1453774551052,216,-87.29932
51.40892663025246,12.220949614607324,1036.9818272368175,216,-91.5121
51.40892663025246,12.22166782273688,1069.2657781212772,216,-97.83678
51.40892663025246,12.222386030866435,1102.8701207717215,216,-103.43632
51.40892663025246,12.22310423899599,1137.6778573501988,216,-112.64113
51.40892663025246,12.223822447125546,1173.5819169080478,216,-118.49093
51.40892663025246,12.224540655255101,1210.4847496133755,216,-121.43391
51.40892663025246,12.225258863384656,1248.2977798420436,216,-118.00204
51.40892663025246,12.225977071514212,1286.9407795313587,216,-117.56978
51.40892663025246,12.226695279643767,1326.3412070897898,216,-121.07736
51.40892663025246,12.227413487773322,1366.4335439227389,216,-124.52332
51.40892663025246,12.228131695902878,1407.1586502631637,216,-127.73802
51.40892663025246,12.228849904032433,1448.4631540958019,216,-128.25203
51.40892663025246,12.229568112161989,1490.2988811750695,216,-130.32404
51.40892663025246,12.230286320291544,1532.622329987276,216,-130.5007
51.40892663025246,12.2310045284211,1575.3941926376851,216,-129.98085
51.40892663025246,12.231722736550655,1618.5789207437715,216,-130.31963
51.40892663025246,12.23244094468021,1662.1443342272419,216,-129.8087
51.40892663025246,12.233159152809765,1706.0612701679643,216,-129.1661
51.40892663025246,12.23387736093932,1750.3032685639425,216,-127.89435
51.40892663025246,12.234595569068876,1794.8462917290738,216,-124.03862
51.40892663025246,12.235313777198431,1839.6684740759924,216,-113.68341
51.40892663025246,12.236031985327987,1884.7498992335127,216,-102.21991
51.40892663025246,12.236750193457542,1930.0724015868407,216,-92.95861
51.40892663025246,12.237468401587098,1975.619389614399,216,-92.626114
51.40892663025246,12.238186609716653,2021.375688582539,216,-97.86507
51.40892663025246,12.238904817846208,2067.327400455687,216,-102.27265
51.40892663025246,12.239623025975764,2113.461779036173,216,-106.60896
51.40892663025246,12.240341234105319,2159.767118623711,216,-113.43633
51.40892663025246,12.241059442234874,2206.2326546356053,216,-119.3397
51.40892663025246,12.24177765036443,2252.8484748205947,216,-115.47892
51.40892663025246,12.242495858493985,2299.605439861372,216,-115.20447
51.40892663025246,12.24321406662354,2346.49511228302,216,-115.175766
51.40892663025246,12.243932274753096,2393.5096927448517,216,-115.59873
51.40892663025246,12.244650482882651,2440.6419628677395,216,-118.277794
51.40892663025246,12.245368691012207,2487.885233865335,216,-119.56012
51.40892663025246,12.246086899141762,2535.2333003429017,216,-120.44262
51.40892663025246,12.246805107271317,2582.680398680501,216,-121.123764
51.40892663025246,12.247523315400873,2630.221169512195,216,-121.475204
51.40892663025246,12.248241523530428,2677.850623840937,216,-121.247215
51.40892663025246,12.248959731659983,2725.56411241252,216,-121.21496
51.40892663025246,12.249677939789539,2773.3572979918267,216,-122.39168
51.40892663025246,12.250396147919094,2821.2261302376614,216,-122.83651
51.40892663025246,12.25111435604865,2869.1668229104075,216,-123.3389
