lat,lon,distance,rsrp,pci,lat_minmax,lon_minmax,distance_minmax,rsrp_minmax,pci_minmax,lat_meannorm,lon_meannorm,distance_meannorm,rsrp_meannorm
51.40282,12.221451,697.0873782366725,-95.1,216.0,0.46804529315800897,0.29114261518677537,0.14884729298597602,0.42187500000000006,0.0,-0.018794113477020813,-0.1647402212848256,-0.4350717270310861,0.1502492481050912
51.402822,12.221425,695.307879528636,-94.4,216.0,0.4680932731983615,0.2909387447856205,0.14845528202839797,0.4328124999999999,0.0,-0.018518838985139636,-0.16584588804332534,-0.43789309097141765,0.21716858697762934
51.402823,12.221406,694.0033936839774,-93.4,216.0,0.46811726321845254,0.2907897625693925,0.1481679130391415,0.4484374999999999,0.0,-0.018381201739688033,-0.1666538752899184,-0.4399613303616298,0.3127676425098283
51.402824,12.221397,693.3903096020928,-92.1,216.0,0.4681412532387141,0.2907191920459131,0.14803285495962168,0.46875000000000006,0.0,-0.018243564493258455,-0.16703660609095208,-0.44093336440313197,0.437046414701688
51.402825,12.22139,692.9155278834287,-91.1,216.0,0.4681652432588051,0.2906643038609863,0.14792826391084288,0.48437500000000006,0.0,-0.018105927247806852,-0.16733428560285876,-0.4416861224773682,0.532645470233887
51.402825,12.221388,692.7772634568685,-91.7,216.0,0.4681652432588051,0.29064862152243376,0.14789780523727933,0.4749999999999999,0.0,-0.018105927247806852,-0.16741933689198576,-0.44190533829672557,0.4752860369145668
51.402826,12.221387,692.7173034453771,-91.0,216.0,0.46818923327889617,0.2906407803531645,0.14788459647156627,0.48593749999999997,0.0,-0.01796829000235525,-0.1674618625365115,-0.4420004038416005,0.5422053757871063
51.402826,12.221387,692.7173034453771,-91.0,216.0,0.46818923327889617,0.2906407803531645,0.14788459647156627,0.48593749999999997,0.0,-0.01796829000235525,-0.1674618625365115,-0.4420004038416005,0.5422053757871063
51.402826,12.221387,692.7173034453771,-91.3,216.0,0.46818923327889617,0.2906407803531645,0.14788459647156627,0.48125,0.0,-0.01796829000235525,-0.1674618625365115,-0.4420004038416005,0.5135256591274469
51.402826,12.221387,692.7173034453771,-90.0,216.0,0.46818923327889617,0.2906407803531645,0.14788459647156627,0.5015625,0.0,-0.01796829000235525,-0.1674618625365115,-0.4420004038416005,0.6378044313193052
51.402826,12.221387,692.7173034453771,-90.2,216.0,0.46818923327889617,0.2906407803531645,0.14788459647156627,0.4984374999999999,0.0,-0.01796829000235525,-0.1674618625365115,-0.4420004038416005,0.6186846202128652
51.402826,12.221387,692.7173034453771,-89.3,216.0,0.46818923327889617,0.2906407803531645,0.14788459647156627,0.5125000000000001,0.0,-0.01796829000235525,-0.1674618625365115,-0.4420004038416005,0.7047237701918447
51.402826,12.221386,692.6481722671099,-89.2,216.0,0.46818923327889617,0.29063293918389516,0.14786936736279052,0.5140625,0.0,-0.01796829000235525,-0.1675043881810372,-0.4421100101102844,0.7142836757450641
51.402826,12.221384,692.5099100530429,-88.7,216.0,0.46818923327889617,0.2906172568453427,0.14783890917662354,0.521875,0.0,-0.01796829000235525,-0.1675894394701642,-0.4423292224217727,0.7620832035111635
51.402826,12.221382,692.3716480288815,-91.7,216.0,0.46818923327889617,0.29060157450679014,0.14780845103229143,0.4749999999999999,0.0,-0.01796829000235525,-0.16767449075929117,-0.44254843443216885,0.4752860369145668
51.402826,12.221381,692.302517087996,-90.5,216.0,0.46818923327889617,0.29059373333750693,0.14779322197580916,0.49374999999999997,0.0,-0.01796829000235525,-0.16771701640389244,-0.4426580403244883,0.5900049035532058
51.402827,12.221369,691.4821559317069,-91.2,216.0,0.46821322329915765,0.29049963930620576,0.14761250222536237,0.4828124999999999,0.0,-0.017830652755925675,-0.16822732413857883,-0.4439587085261284,0.5230855646806662
51.402828,12.221356,690.5927136760362,-92.1,216.0,0.4682372133192487,0.29039770410563526,0.14741656439816353,0.46875000000000006,0.0,-0.017693015510474072,-0.16878015751779094,-0.44536890359725906,0.437046414701688
51.402831,12.221328,688.6850457560073,-92.8,216.0,0.46830918337969235,0.2901781513659279,0.14699631867126633,0.4578125,0.0,-0.017280103773141292,-0.16997087556541768,-0.44839347757159786,0.37012707582914844
51.402833,12.221299,686.6992183224093,-92.2,216.0,0.4683571634200449,0.2899507574569512,0.14655885495729237,0.4671874999999999,0.0,-0.01700482928126011,-0.17120411925757012,-0.451541972081637,0.4274865091484673
51.402836,12.221271,684.7921903243782,-91.5,216.0,0.4684291334804885,0.28973120471724384,0.14613875020067743,0.47812499999999997,0.0,-0.01659191754392733,-0.17239483730519686,-0.45456553147088996,0.49440584802100684
51.402838,12.221241,682.7377592519435,-91.4,216.0,0.46847711352084104,0.28949596963898394,0.14568617359112662,0.4796874999999999,0.0,-0.016316643052046154,-0.17367060664195058,-0.4578227958451134,0.5039657535742261
51.402841,12.221205,680.2785216192367,-93.2,216.0,0.46854908358128466,0.2892136875450804,0.14514442096441466,0.4515624999999999,0.0,-0.01590373131471337,-0.17520152984600973,-0.4617218739092279,0.33188745361626837
51.402843,12.221169,677.8100241413541,-92.7,216.0,0.46859706362146675,0.2889314054511769,0.14460062845941674,0.4593749999999999,0.0,-0.015628456823810165,-0.17673245305006888,-0.46563563329519675,0.37968698138236784
51.402846,12.221132,675.2824872002984,-94.8,216.0,0.4686690336819104,0.2886412821880041,0.14404382997897816,0.4265625,0.0,-0.015215545086477383,-0.17830590189865375,-0.46964299871285353,0.1789289647647506
51.402847,12.221092,672.528408000358,-94.6,216.0,0.4686930237021719,0.2883276354169956,0.1434371258439661,0.42968750000000006,0.0,-0.015077907840047809,-0.18000692768096688,-0.4740095429022015,0.19804877587119066
51.402846,12.221051,669.6856558414122,-93.0,216.0,0.4686690336819104,0.2880061474767038,0.14281088768433572,0.45468749999999997,0.0,-0.015215545086477383,-0.18175047910788125,-0.47851667651029445,0.35100726472270843
51.402842,12.221013,667.0206348785644,-92.2,216.0,0.46857307360137573,0.2877081830442477,0.14222380244797483,0.4671874999999999,0.0,-0.015766094069261768,-0.18336645360106738,-0.48274202042925857,0.4274865091484673
51.402833,12.220978,664.5142363120617,-94.3,216.0,0.4683571634200449,0.28743374211962747,0.1416716606016843,0.434375,0.0,-0.01700482928126011,-0.18485485116052527,-0.4867158713254089,0.22672849253085006
51.402823,12.220943,661.9992035680974,-96.2,216.0,0.46811726321845254,0.2871593011949932,0.14111761670727233,0.4046874999999999,0.0,-0.018381201739688033,-0.1863432487200587,-0.49070341155824415,0.04509028701967152
51.402814,12.220908,659.494801457599,-94.3,216.0,0.4679013530371217,0.28688486027035903,0.14056591466609458,0.434375,0.0,-0.019619936951686377,-0.18783164627959212,-0.4946740971084724,0.22672849253085006
51.4028,12.220881,657.498199740607,-96.8,216.0,0.46756549275499476,0.2866731486999349,0.14012607745382505,0.3953125,0.0,-0.02154685839289868,-0.18897983868261758,-0.4978396740555559,-0.012269146299647296
51.402778,12.220864,656.1250840047212,-94.5,216.0,0.46703771231162794,0.28653984882225936,0.1398235897857761,0.43124999999999997,0.0,-0.024574877800657723,-0.18970277464008367,-0.5000167249326564,0.20760868142441
51.402755,12.220846,654.682797273077,-95.2,216.0,0.46648594184817016,0.28639870777530063,0.13950586423744019,0.4203124999999999,0.0,-0.02774053445386837,-0.190468236242151,-0.5023034452083736,0.14068934255187046
51.402733,12.220829,653.3268805662788,-96.3,216.0,0.46595816140480334,0.2862654078976251,0.1392071653936436,0.403125,0.0,-0.030768553861627416,-0.1911911721996171,-0.5044532273269988,0.035530381466452175
51.402707,12.22082,652.5029904979214,-97.3,216.0,0.46533442088090193,0.28619483737414575,0.13902566824887064,0.3875,0.0,-0.03434712225217085,-0.19157390300065077,-0.5057594905567292,-0.06006867406574677
51.40268,12.220819,652.2383321122346,-96.3,216.0,0.464686690336739,0.2861869962048765,0.13896736588161654,0.403125,0.0,-0.03806332788914385,-0.19161642864517647,-0.5061791017778617,0.035530381466452175
51.40265,12.220818,651.9680597023093,-96.9,216.0,0.4639669897323029,0.28617915503559327,0.13890782678459823,0.3937499999999999,0.0,-0.042192445262471664,-0.19165895428977775,-0.5066076139358003,-0.021829051852868007
51.402622,12.220818,651.7957689354653,-97.5,216.0,0.4632952691680489,0.28617915503559327,0.1388698723493478,0.38437499999999997,0.0,-0.04604628814489627,-0.19165895428977775,-0.5068807779199216,-0.07918848517218682
51.402595,12.220805,650.742944053639,-97.3,216.0,0.46264753862388597,0.28607721983502277,0.13863794248717776,0.3875,0.0,-0.049762493781869276,-0.19221178766898986,-0.5085500132746053,-0.06006867406574677
51.402567,12.220785,649.2135523495992,-95.9,216.0,0.46197581805963195,0.28592039644951156,0.13830102833056446,0.4093749999999999,0.0,-0.053616336664293884,-0.1930623005601842,-0.510974836953843,0.07377000367933094
51.40254,12.220766,647.7721518856805,-94.5,216.0,0.4613280875156395,0.2857714142332835,0.13798349802072923,0.43124999999999997,0.0,-0.05733254230028892,-0.19387028780677726,-0.513260152067651,0.20760868142441
51.402513,12.220747,646.3441687186851,-94.6,216.0,0.4606803569714765,0.2856224320170555,0.13766892344634427,0.42968750000000006,0.0,-0.06104874793726192,-0.19467827505337032,-0.5155241942928946,0.19804877587119066
51.402493,12.220704,643.2895402776111,-94.7,216.0,0.4602005565684623,0.28528526173822516,0.13699601044291096,0.4281249999999999,0.0,-0.06380149285313978,-0.19650687776933615,-0.5203672540241752,0.18848887031796993
51.402476,12.220652,639.6273341315684,-90.4,216.0,0.45979272622589173,0.28487752093591545,0.13618925237577956,0.4953124999999999,0.0,-0.06614132603168488,-0.19871821128633566,-0.5261736175330906,0.5995648091064251
51.402459,12.2206,635.9701149128848,-89.9,216.0,0.4593848958833211,0.2844697801336057,0.1353835928934128,0.5031249999999999,0.0,-0.06848115921022996,-0.20092954480333516,-0.5319720743562858,0.6473643368725246
51.402441,12.220549,632.3847790535059,-88.1,216.0,0.45895307552065945,0.2840698805005792,0.13459376880580512,0.5312500000000001,0.0,-0.07095862963422665,-0.2030983526757334,-0.5376565613761111,0.8194426368304838
51.402432,12.220486,627.993555701806,-88.0,216.0,0.45873716533915815,0.2835758868362376,0.1336264134133765,0.5328125,0.0,-0.07219736484720296,-0.20577746828289356,-0.5446187688576203,0.8290025423837031
51.402422,12.220423,623.6014419213783,-89.7,216.0,0.4584972651377363,0.28308189317190996,0.1326588618658078,0.50625,0.0,-0.07357373730465291,-0.20845658388997818,-0.551582388098235,0.6664841479789646
51.402411,12.220345,618.1686534906473,-87.7,216.0,0.4582333749160529,0.28247028196844537,0.13146205706598885,0.5375,0.0,-0.07508774700853244,-0.21177358416547742,-0.5601959787149022,0.8576822590433625
51.4024,12.220261,612.3217557602562,-92.0,216.0,0.45796948469436954,0.28181162374933716,0.13017402692143173,0.47031249999999997,0.0,-0.07660175671241196,-0.2153457383082821,-0.5694661323513348,0.4466063202549074
51.40239,12.220179,606.6172511587001,-94.6,216.0,0.4577295844927772,0.28116864786876755,0.12891736497429732,0.42968750000000006,0.0,-0.07797812917083988,-0.21883284116203533,-0.5785105241834841,0.19804877587119066
51.402379,12.220093,600.6356414083765,-93.2,216.0,0.45746569427126427,0.2804943073111068,0.1275996587261878,0.4515624999999999,0.0,-0.07949213887374143,-0.22249004659396698,-0.5879942613609727,0.33188745361626837
51.402368,12.220011,594.9336848473234,-93.6,216.0,0.4572018040495809,0.2798513314305372,0.12634355809432327,0.44531250000000006,0.0,-0.08100614857762095,-0.2259771494477202,-0.597034613319667,0.29364783140338957
51.402357,12.219927,589.095267013209,-95.6,216.0,0.4569379138278975,0.279192673211429,0.12505739601083554,0.41406250000000006,0.0,-0.08252015828150047,-0.2295493035905249,-0.6062913222295232,0.1024497203389917
51.402347,12.219846,583.4680259377469,-93.7,216.0,0.45669801362630513,0.2785575385001426,0.12381775467108522,0.4437499999999999,0.0,-0.0838965307399284,-0.23299388079967684,-0.6152132140983738,0.2840879258501689
51.402336,12.219767,577.9809605037258,-94.7,216.0,0.45643412340462175,0.2779380861273948,0.12260899303199566,0.4281249999999999,0.0,-0.08541054044380791,-0.23635340671977736,-0.6239128599502488,0.18848887031796993
51.402325,12.219684,572.2188986386078,-94.0,216.0,0.45617023318293837,0.2772872690775698,0.12133965162749351,0.43906249999999997,0.0,-0.08692455014768743,-0.23988303521798077,-0.633048507812641,0.2554082091905095
51.402314,12.219602,566.5287534397331,-92.5,216.0,0.455906342961255,0.2766442931970002,0.12008615295503301,0.46249999999999997,0.0,-0.08843855985156696,-0.243370138071734,-0.6420701330640971,0.3988067924888079
51.402303,12.219514,560.4250219909951,-92.9,216.0,0.4556424527397421,0.27595427030078695,0.11874154416199875,0.4562499999999999,0.0,-0.08995256955446851,-0.24711239479279265,-0.6517474920490545,0.3605671702759278
51.402292,12.219426,554.324002521532,-94.7,216.0,0.4553785625180587,0.27526424740457367,0.11739753279878429,0.4281249999999999,0.0,-0.09146657925834803,-0.2508546515138513,-0.661420551238514,0.18848887031796993
51.40228,12.219338,548.2264842251706,-93.6,216.0,0.45509068227611377,0.27457422450836044,0.11605429271919823,0.44531250000000006,0.0,-0.09311822620865713,-0.25459690823490994,-0.6710880593795274,0.29364783140338957
51.40227,12.219253,542.3385650904384,-91.5,216.0,0.4548507820746919,0.273907725119969,0.11475722584990267,0.47812499999999997,0.0,-0.09449459866610707,-0.25821158802231586,-0.6804232517319012,0.49440584802100684
51.40226,12.219172,536.7305933459853,-90.3,216.0,0.45461088187309956,0.2732725904086826,0.11352182940724982,0.496875,0.0,-0.09587097112453499,-0.26165616523146784,-0.6893145924149501,0.6091247146596458
51.40225,12.219088,530.91708807812,-89.7,216.0,0.45437098167167767,0.2726139321895605,0.1122411553856005,0.50625,0.0,-0.09724734358198495,-0.26522831937434804,-0.6985318028886687,0.6664841479789646
51.402239,12.219001,524.8998456291523,-90.5,216.0,0.4541070914499943,0.27193175046263046,0.11091559950643848,0.49374999999999997,0.0,-0.09876135328586447,-0.2689280504508054,-0.7080720350838815,0.5900049035532058
51.402228,12.218911,518.6778245552811,-83.5,216.0,0.4538432012283109,0.2712260452278647,0.10954493234707297,0.603125,0.0,-0.10027536298974399,-0.2727553584609911,-0.71793694019144,1.2591982922785983
51.402218,12.218824,512.6650326483481,-83.6,216.0,0.4536033010267186,0.2705438635009208,0.10822035689078893,0.6015625000000001,0.0,-0.10165173544817191,-0.276455089537524,-0.7274701161304417,1.249638386725379
51.40219,12.218575,495.47089637168966,-82.6,216.0,0.45293158046246457,0.26859141235140405,0.10443261049001892,0.6171875000000001,0.0,-0.10550557833059651,-0.28704397503236084,-0.7547311171398985,1.345237442257578
51.40216,12.218317,477.68652096521953,-87.0,216.0,0.45221187985802846,0.26656839067842186,0.10051483859081356,0.5484375,0.0,-0.10963469570392433,-0.29801559132815586,-0.7829279319206736,0.924601597915902
51.40213,12.218058,459.8657665856549,-83.4,216.0,0.45149217925342194,0.26453752783614254,0.0965890526615816,0.6046874999999999,0.0,-0.11376381307823011,-0.30902973326862765,-0.8111824249242039,1.2687581978318176
51.402121,12.217979,454.4364663954386,-83.4,216.0,0.4512762690720911,0.2639180754634087,0.09539301629643372,0.6046874999999999,0.0,-0.11500254829022846,-0.3123892591886526,-0.8197904849968148,1.2687581978318176
51.402097,12.217752,438.84425363229775,-84.9,216.0,0.4507005085883718,0.2621381300379557,0.09195816229601488,0.5812499999999999,0.0,-0.11830584218986868,-0.32204258050316814,-0.8445116644173059,1.1253596145335194
51.402089,12.217684,434.1839432996876,-88.1,216.0,0.450508588427132,0.26160493052723977,0.09093152894818113,0.5312500000000001,0.0,-0.11940694015641543,-0.324934324333108,-0.8519005045798754,0.8194426368304838
51.402081,12.217625,430.1499262907902,-86.3,216.0,0.4503166682660627,0.2611423015400032,0.09004286358225408,0.5593750000000001,0.0,-0.12050803812198418,-0.3274433373620142,-0.8582963676800771,0.9915209367884416
51.402071,12.217565,426.0635438076964,-82.4,216.0,0.45007676806447033,0.2606718313834973,0.08914266247337256,0.6203124999999999,0.0,-0.1218844105804121,-0.3299948760354461,-0.864775255319689,1.3643572533640167
51.402056,12.217521,423.12601350745473,-82.9,216.0,0.4497169177622523,0.26032681993538376,0.08849554536072073,0.6124999999999999,0.0,-0.12394896926707602,-0.3318660043960132,-0.8694326580057959,1.3165577255979173
51.40204,12.217477,420.2047072102288,-82.6,216.0,0.44933307743977274,0.2599818084872841,0.0878520022809857,0.6171875000000001,0.0,-0.1261511652001695,-0.33373713275650474,-0.874064337820136,1.345237442257578
51.402025,12.217432,417.2151916329232,-81.5,216.0,0.4489732271375547,0.2596289558699012,0.08719343318011397,0.634375,0.0,-0.12821572388683342,-0.33565078676159754,-0.8788041622497789,1.4503964033429961
51.402006,12.217397,414.9619197241856,-82.6,216.0,0.4485174167546315,0.259354514945267,0.08669705334311899,0.6171875000000001,0.0,-0.13083083155725966,-0.337139184321131,-0.8823766852768334,1.345237442257578
51.40198,12.217378,413.895681204133,-79.7,216.0,0.4478936762307301,0.25920553272903896,0.08646216855148371,0.6625,0.0,-0.1344093999478031,-0.337947171567724,-0.8840671877192815,1.6224747033009541
51.401954,12.217358,412.7820938207436,-79.7,216.0,0.44726993570682866,0.2590487093435417,0.08621685314072347,0.6625,0.0,-0.13798796833834653,-0.33879768445884284,-0.885832760952751,1.6224747033009541
51.401813,12.217327,412.4541448840267,-100.8,216.0,0.4438873428652972,0.2588056330959985,0.08614460831349291,0.3328125,0.0,-0.15739481999689914,-0.34011597944019784,-0.8863527182306881,-0.3946653684284431
51.40179,12.217338,413.5610507698594,-96.3,216.0,0.44333557240183935,0.2588918859580304,0.08638845183768003,0.403125,0.0,-0.16056047665010978,-0.33964819735003715,-0.8845977383942177,0.035530381466452175
51.401772,12.217355,415.0132352781863,-96.1,216.0,0.4429037520391777,0.25902518583570594,0.0867083577960931,0.40625000000000006,0.0,-0.1630379470741065,-0.33892526139257106,-0.882295325367449,0.054650192572892234
51.401752,12.217374,416.6436516864648,-94.7,216.0,0.4424239516361635,0.25917416805193394,0.08706752697928706,0.4281249999999999,0.0,-0.16579069198998433,-0.33811727414597803,-0.8797103287943875,0.18848887031796993
51.401733,12.217392,418.1980351479089,-93.1,216.0,0.44196814125324035,0.25931530909889267,0.08740994664298916,0.45312500000000006,0.0,-0.1684057996604106,-0.33735181254391067,-0.8772458811228266,0.34144735916948904
51.401724,12.217424,420.54585694040986,-92.2,216.0,0.44175223107190953,0.25956622651569117,0.0879271551494884,0.4671874999999999,0.0,-0.16964453487240896,-0.3359909919181055,-0.8735234509160658,0.4274865091484673
51.401719,12.217463,423.304815558115,-93.1,216.0,0.44163228097111334,0.25987203211743043,0.08853493418566323,0.45312500000000006,0.0,-0.17033272110162292,-0.3343324917803181,-0.8691491704955708,0.34144735916948904
51.40172,12.217515,426.8513288030612,-92.2,216.0,0.4416562709912044,0.26027977291974014,0.0893162059263708,0.4671874999999999,0.0,-0.1701950838561713,-0.3321211582633186,-0.8635262360489143,0.4274865091484673
51.401725,12.21757,430.5369718472695,-88.7,216.0,0.44177622109200054,0.26071103722987166,0.09012812697611695,0.521875,0.0,-0.16950689762695734,-0.3297822478126664,-0.8576827137496839,0.7620832035111635
51.401731,12.217629,434.4834245092264,-91.1,216.0,0.4419201612128878,0.26117366621710825,0.09099750253680906,0.48437500000000006,0.0,-0.16868107415229178,-0.3272732347837602,-0.8514256823832737,0.532645470233887
51.401736,12.217687,438.3811594209448,-91.2,216.0,0.4420401113136839,0.2616284540350616,0.09185614592229038,0.4828124999999999,0.0,-0.16799288792307782,-0.3248067473994553,-0.8452458921540201,0.5230855646806662
51.401745,12.217752,442.69892443389,-89.6,216.0,0.44225602149501475,0.2621381300379557,0.09280731896314592,0.5078125000000001,0.0,-0.1667541527110795,-0.32204258050316814,-0.8384001515781303,0.6760440535321853
51.401754,12.217816,446.95400466389367,-87.1,216.0,0.4424719316763456,0.26263996487155267,0.09374468299044304,0.5468750000000001,0.0,-0.16551541749908114,-0.3193209392515578,-0.8316537966243825,0.9150416923626827
51.401785,12.218029,461.1413454751581,-77.8,216.0,0.4432156223010432,0.2643101339271659,0.09687005365342398,0.6921875000000001,0.0,-0.16124866287932374,-0.3102629769607801,-0.8091600170035691,1.8041129088121326
51.401797,12.218108,466.4122225575917,-78.6,216.0,0.4435035025429881,0.2649295862999137,0.09803119053035984,0.6796875000000001,0.0,-0.15959701592901465,-0.30690345104067956,-0.8008031339852574,1.7276336643863737
51.401808,12.218183,471.4293075403015,-76.0,216.0,0.4437673927646715,0.26551767399554255,0.09913641880585132,0.7203125,0.0,-0.15808300622513513,-0.3037140276989086,-0.7928486338825768,1.9761912087700904
51.401819,12.218263,476.79806304482935,-75.8,216.0,0.44403128298635486,0.2661449675375596,0.10031911760570296,0.7234375000000001,0.0,-0.1565689965212556,-0.30031197613428234,-0.7843365663455092,1.9953110198765305
51.401832,12.218345,482.2872621275796,-76.0,216.0,0.4443431532482204,0.26678794341811535,0.10152834927249059,0.7203125,0.0,-0.1547797123264729,-0.29682487328060464,-0.7756335376310569,1.9761912087700904
51.401869,12.218596,499.1737852632597,-78.8,216.0,0.44523078399380517,0.2687560769061846,0.10524833067775152,0.6765625000000001,0.0,-0.14968713423204993,-0.2861509364966408,-0.7488602518526417,1.7085138532799335
51.401882,12.21868,504.8340023159522,-75.1,216.0,0.4455426542558411,0.2694147351253067,0.10649523639164991,0.7343750000000001,0.0,-0.14789785003628922,-0.2825787823537606,-0.7398860771511961,2.06223035874907
51.401895,12.218764,510.502062478633,-76.3,216.0,0.44585452451787705,0.27007339334441494,0.10774386988711006,0.7156250000000001,0.0,-0.14610856584052853,-0.2790066282109559,-0.7308994673366477,1.947511492110431
51.401907,12.218849,516.2564888689452,-77.5,216.0,0.4461424047596515,0.27073989273280635,0.10901152925061006,0.696875,0.0,-0.1444569188911974,-0.27539194842354997,-0.7217759253854241,1.8327926254717921
51.40192,12.218934,522.0082074948016,-78.8,216.0,0.44645427502151697,0.27140639212119777,0.11027859211278504,0.6765625000000001,0.0,-0.14266763469641466,-0.27177726863614404,-0.7126566765471769,1.7085138532799335
51.401933,12.219018,527.6979263018205,-76.6,216.0,0.44676614528355296,0.272065050340306,0.11153199685414072,0.7109375000000001,0.0,-0.14087835050065398,-0.2682051144933394,-0.7036357273325174,1.9188317754507715
51.401944,12.219099,533.2040162969737,-78.3,216.0,0.44703003550523635,0.2727001850515924,0.11274494946925809,0.6843750000000001,0.0,-0.13936434079677446,-0.2647605372841874,-0.6949059183731806,1.7563133810460332
51.401955,12.219177,538.5076665451786,-78.2,216.0,0.4472939257269197,0.27331179625505697,0.11391330604241451,0.6859375,0.0,-0.13785033109289493,-0.26144353700868816,-0.6864970740762795,1.7658732865992526
51.401966,12.219254,543.7469801896094,-83.3,216.0,0.4475578159486031,0.2739155662892383,0.11506748971758629,0.6062500000000001,0.0,-0.1363363213890154,-0.25816906237779014,-0.6781902343344319,1.2783181033850384
51.401977,12.219331,548.9909843831241,-79.2,216.0,0.4478217061702865,0.2745193363234336,0.11622270668748856,0.6703125,0.0,-0.1348223116851359,-0.2548945877468166,-0.6698759578094129,1.6702742310670535
51.401986,12.219401,553.7694751415423,-79.5,216.0,0.4480376163516173,0.2750682181726881,0.11727537434581592,0.665625,0.0,-0.13358357647313754,-0.2519177926278253,-0.6622997446578537,1.6415945144073942
51.401994,12.219465,558.1427249181748,-78.2,216.0,0.4482295365128571,0.275570053006299,0.11823877028700054,0.6859375,0.0,-0.13248247850659078,-0.24919615137613946,-0.6553660339638638,1.7658732865992526
51.402003,12.219537,563.0655506561319,-84.0,216.0,0.4484454466941879,0.27613461719411997,0.11932323391870259,0.5953125,0.0,-0.13124374329459246,-0.2461343049679456,-0.6475609802378439,1.2113987645124988
51.402011,12.219612,568.2056684543115,-79.2,216.0,0.4486373668554277,0.2767227048897488,0.12045556545175082,0.6703125,0.0,-0.1301426453280457,-0.2429448816261746,-0.6394114137676091,1.6702742310670535
51.402019,12.219688,573.4175507896556,-81.7,216.0,0.44882928701666747,0.27731863375466087,0.12160370620388243,0.63125,0.0,-0.12904154736149898,-0.23971293263980234,-0.6311480658844204,1.4312765922365562
51.402027,12.219763,578.5626234901349,-79.4,216.0,0.4490212071777368,0.27790672145030365,0.12273712926680165,0.6671874999999999,0.0,-0.1279404493959302,-0.2365235092979558,-0.6229906435036345,1.6511544199606134
51.402035,12.21984,583.8486172313428,-80.1,216.0,0.44921312733897656,0.27851049148448503,0.12390159623656352,0.6562500000000001,0.0,-0.12683935142938346,-0.23324903466705782,-0.6146097932883973,1.5842350810880752
51.402042,12.219917,589.1425979464492,-80.5,216.0,0.4493810574801253,0.2791142615186803,0.1250678226800873,0.65,0.0,-0.1258758907082883,-0.2299745600360843,-0.6062162798663547,1.5459954588751952
51.402048,12.21999,594.166776306516,-81.7,216.0,0.4495249976010125,0.27968666687575666,0.12617461357635368,0.63125,0.0,-0.12505006723362275,-0.22687018798344027,-0.5982505333384873,1.4312765922365562
51.402054,12.220061,599.0537857498392,-83.5,216.0,0.44966893772189975,0.28024338989429437,0.12725118713210742,0.603125,0.0,-0.1242242437589572,-0.2238508672198477,-0.5905022657184081,1.2591982922785983
51.40206,12.220132,603.9421514319615,-86.0,216.0,0.44981287784278695,0.28080011291283213,0.12832805945765963,0.5640625,0.0,-0.12339842028429163,-0.22083154645625513,-0.5827518478055388,1.020200653448101
51.402066,12.220201,608.6932418552182,-88.3,216.0,0.44995681796367415,0.28134115359281736,0.12937469101628307,0.5281250000000001,0.0,-0.12257259680962607,-0.21789727698178954,-0.5752190774040243,0.8003228257240437
51.402072,12.220271,613.5149103682417,-85.6,216.0,0.4501007580845614,0.2818900354420858,0.13043687042803428,0.5703125000000001,0.0,-0.1217467733349605,-0.2149204818627227,-0.5675744066810616,1.0584402756609812
51.402077,12.220339,618.2038972752608,-84.4,216.0,0.4502207081853576,0.2824232349527878,0.13146982102203592,0.5890624999999999,0.0,-0.12105858710574655,-0.21202873803285838,-0.560140100313541,1.1731591422996188
51.402082,12.220405,622.7551820173692,-84.4,216.0,0.4503406582861537,0.28294075212495123,0.13247243680473172,0.5890624999999999,0.0,-0.12037040087653259,-0.2092220454920455,-0.5529241183094101,1.1731591422996188
51.402087,12.220468,627.0994099424372,-82.7,216.0,0.4504606083869499,0.2834347457892928,0.1334294394376374,0.615625,0.0,-0.11968221464731862,-0.20654292988488535,-0.5460364212512357,1.3356775367043572
51.402089,12.220519,630.6256815727824,-81.4,216.0,0.450508588427132,0.2838346454223193,0.1342062520940608,0.6359374999999999,0.0,-0.11940694015641543,-0.2043741220124871,-0.5404455795289355,1.4599563088962155
51.402092,12.220571,634.2171865478514,-78.4,216.0,0.4505805584877461,0.28424238622462905,0.13499743519414667,0.6828124999999999,0.0,-0.11899402841810466,-0.2021627884954876,-0.5347513114845592,1.7467534754928125
51.402095,12.220621,637.6704031504099,-80.1,216.0,0.45065252854818966,0.2846344446883862,0.1357581543455458,0.6562500000000001,0.0,-0.11858111668077188,-0.2000365062676151,-0.5292762972254239,1.5842350810880752
51.402097,12.220673,641.2667280389776,-80.0,216.0,0.4507005085883718,0.285042185490696,0.13655039923842616,0.6578125,0.0,-0.11830584218986868,-0.1978251727506156,-0.5235743872928692,1.5937949866412946
51.402093,12.220714,644.1255324101361,-81.1,216.0,0.4506045485078371,0.2853636734309738,0.13718017358667658,0.6406250000000001,0.0,-0.11885639117265306,-0.19608162132377677,-0.5190418031843095,1.4886360255558764
51.402088,12.220756,647.0580948345755,-80.8,216.0,0.45048459840704097,0.28569300254053487,0.1378261963114867,0.6453125000000001,0.0,-0.11954457740186702,-0.19429554425233664,-0.514392276978014,1.5173157422155357
51.402048,12.220856,654.1741291746936,-81.7,216.0,0.4495249976010125,0.28647711946804927,0.13939380825929526,0.63125,0.0,-0.12505006723362275,-0.19004297979659163,-0.5031099295423574,1.4312765922365562
